game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final
2022-1345-1461,1345,1461,2022,3,12,W03,W12a,3,12,W,W,R4W1,philadelphia,39.95,-75.1667,Purdue,Wyoming,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,jeff-linder-1,Jeff Linder,0.0,0.0,0.0,0.0,0.0,0.0,39,19,69,25,8,25,8,119,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,54.4739429695182,32.96853625171,72.4884080370943,5.75916230366492,48.3420593368237,30.3448275862069,72.7668845315904,8.45624385447394,41.8192219679634,38.7493319080706,43.7735849056604,42.3772609819121,0.0563137747681711,0.0781877203392789,66.5745,65.8191,119.206,121.983,102.091,99.2547,66.1084,66.0396,107.367,110.159,97.9249,97.0693,40.428206,-86.914435,41.311943,-105.57204,7.0,,7.0,,9.0,,10.0,
2022-1345-1231,1345,1231,2022,3,12,W03,W12b,3,12,W,W,R4W1,philadelphia,39.95,-75.1667,Purdue,Indiana,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,mike-woodson-1,Mike Woodson,0.0,0.0,0.0,0.0,0.0,0.0,20,13,13,20,13,20,13,20,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,51.4487079091621,33.8926174496644,69.9044585987261,14.4493392070485,43.4361233480176,32.6343381389253,76.1168384879725,7.04776820673453,31.8206086492258,40.200210748156,57.3923166472643,47.9784366576819,0.0833746898263027,0.0974910394265233,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.8765,66.99,103.985,107.5,95.8817,92.567,40.428206,-86.914435,39.166383,-86.526904,7.0,,7.0,,9.0,,10.0,
2022-1345-1103,1345,1103,2022,3,13,W03,W13,3,13,W,W,R4W1,philadelphia,39.95,-75.1667,Purdue,Akron,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,john-groce-1,John Groce,0.0,3.0,0.0,1.0,0.0,0.0,94,58,189,24,9,24,9,274,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,52.3961661341853,35.5654761904762,69.1950464396285,8.71143375680581,47.7313974591652,34.8408710217755,70.1793721973094,7.24174653887114,41.7132216014898,35.138316656857,48.8372093023256,40.3269754768392,0.0855841115614066,0.0835703677599617,66.5745,65.8191,119.206,121.983,102.091,99.2547,63.8375,62.1055,107.883,106.144,99.9619,102.656,40.428206,-86.914435,41.077768,-81.510328,7.0,,7.0,,9.0,,10.0,
2022-1345-1463,1345,1463,2022,3,14,W03,W14,3,14,W,W,R1W3,milwaukee,43.05,-87.95,Purdue,Yale,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,james-jones-3,James Jones,2.0,2.0,0.0,0.0,0.0,0.0,351,291,291,18,11,18,11,351,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,50.484496124031,32.8257191201354,73.5459662288931,9.17525773195876,51.2371134020619,30.2533532041729,67.9389312977099,9.68992248062015,36.4140480591497,40.8897014015844,46.5734265734266,48.1428571428571,0.08491120335096,0.10209561355294,66.5745,65.8191,119.206,121.983,102.091,99.2547,70.3417,68.7074,101.907,101.818,98.7399,99.8422,40.428206,-86.914435,41.310189,-72.92886,7.0,,7.0,,9.0,,10.0,
2022-1345-1389,1345,1389,2022,3,15,W03,W15,3,15,W,W,R3W2,philadelphia,39.95,-75.1667,Purdue,St Peter's,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,shaheen-holloway-1,Shaheen Holloway,0.0,0.0,0.0,0.0,0.0,0.0,61,53,53,19,11,19,11,61,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,45.9165154264973,34.7916666666667,68.4654300168634,14.6090534979424,44.0329218106996,29.4223826714801,73.482428115016,13.1578947368421,30.3413400758533,36.3040629095675,51.5601783060921,51.6074450084602,0.10863368797279,0.105046726577462,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.0262,65.9923,98.7557,98.7475,92.3289,94.4745,40.428206,-86.914435,40.727105,-74.071541,7.0,,7.0,,9.0,,10.0,
2022-1345-1313,1345,1313,2022,3,16,W03,W16,3,16,W,W,R4W1,philadelphia,39.95,-75.1667,Purdue,Norfolk St,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,robert-jones-1,Robert Jones,1.0,1.0,0.0,0.0,0.0,0.0,166,125,125,24,6,24,6,166,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,51.340206185567,34.5018450184502,69.5431472081218,10.1714285714286,46.2857142857143,29.2717086834734,64.7834274952919,9.89690721649485,35.8465608465608,44.9339207048458,47.5912408759124,54.071661237785,0.085129862452213,0.0840788764960128,66.5745,65.8191,119.206,121.983,102.091,99.2547,70.4806,66.9641,103.718,102.423,93.6633,102.277,40.428206,-86.914435,36.8487,-76.2625,7.0,,7.0,,9.0,,10.0,
2022-1345-1242,1345,1242,2022,3,1,W03,X01,1,3,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Kansas,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,bill-self-1,Bill Self,17.0,22.0,10.0,13.0,3.0,3.0,550,124,229,28,6,28,6,757,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,54.5115585384042,35.5263157894737,72.4397590361446,10.4988830975428,47.8778853313477,30.0859598853868,70.7231040564374,7.82997762863535,33.7777777777778,34.1989220970113,53.9014373716632,47.4794841735053,0.0912186370554791,0.09749514877948,66.5745,65.8191,119.206,121.983,102.091,99.2547,69.5494,69.1275,111.605,119.388,97.191,93.9009,40.428206,-86.914435,38.957351,-95.24587,7.0,3.0,7.0,3.0,9.0,3.0,10.0,3.0
2022-1345-1120,1345,1120,2022,3,2,W03,X02,2,3,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Auburn,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,bruce-pearl-1,Bruce Pearl,2.0,10.0,1.0,5.0,1.0,1.0,165,97,196,27,5,27,5,396,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,51.8821603927987,32.059186189889,73.2503888024883,21.0307564422278,42.5602660016625,31.2408759124088,72.9071537290715,10.1472995090016,39.8917855386129,36.2817796610169,52.1252796420582,48.7603305785124,0.121029395929794,0.102508883385377,66.5745,65.8191,119.206,121.983,102.091,99.2547,71.398,70.0425,108.347,113.579,92.1279,89.1052,40.428206,-86.914435,32.600201,-85.492409,7.0,22.0,7.0,22.0,9.0,7.0,10.0,8.0
2022-1345-1458,1345,1458,2022,3,3,W03,X03,3,3,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Wisconsin,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,greg-gard-1,Greg Gard,4.0,4.0,2.0,2.0,0.0,0.0,143,77,77,24,7,24,7,143,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,48.9270386266094,31.2024353120244,74.1935483870968,7.48065348237317,49.8710232158212,32.2635135135135,68.0412371134021,9.01287553648069,36.059275521405,33.7321937321937,44.258064516129,46.0440985732815,0.0787864958024573,0.0691783865582552,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.1476,66.4871,105.178,110.35,98.919,94.757,40.428206,-86.914435,43.073858,-89.405356,7.0,,7.0,,9.0,14.0,10.0,14.0
2022-1345-1344,1345,1344,2022,3,4,W03,X04,3,4,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Providence,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,ed-cooley-1,Ed Cooley,5.0,5.0,0.0,0.0,0.0,0.0,219,140,209,25,5,25,5,311,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,49.566055930569,34.2723004694836,72.6006191950464,9.85178727114211,46.6434176111595,31.2210200927357,70.9129511677282,9.93249758919962,38.126491646778,36.0646599777035,54.0245566166439,46.2686567164179,0.0747603398872406,0.0896133875469573,66.5745,65.8191,119.206,121.983,102.091,99.2547,66.0606,65.2257,106.471,111.928,99.604,98.0488,40.428206,-86.914435,41.844064,-71.43792,7.0,,7.0,,9.0,13.0,10.0,13.0
2022-1345-1234,1345,1234,2022,3,5,W03,X05,3,5,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Iowa,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,fran-mccaffery-1,Fran Mccaffery,5.0,10.0,0.0,0.0,0.0,0.0,241,161,338,25,9,25,9,492,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,52.5373134328358,37.0760233918129,75.226586102719,11.5118956254797,49.9616270145817,33.155792276964,70.7635009310987,7.38805970149254,38.9521640091116,36.5628042843233,53.6728697355534,54.5555555555556,0.102021244057833,0.0750644112783241,66.5745,65.8191,119.206,121.983,102.091,99.2547,70.4292,69.653,118.372,121.846,101.111,98.7669,40.428206,-86.914435,41.660695,-91.535698,7.0,,7.0,,9.0,19.0,10.0,16.0
2022-1345-1261,1345,1261,2022,3,6,W03,X06,3,6,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,LSU,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,will-wade-1,Will Wade,2.0,4.0,1.0,1.0,0.0,0.0,108,53,98,22,11,22,11,199,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,50.4293520686963,31.858407079646,73.2198142414861,14.8148148148148,47.7366255144033,27.9661016949153,68.9855072463768,8.82123341139735,34.6094946401225,45.9399332591769,48.7238979118329,53.9568345323741,0.155824250681199,0.0974965940054496,66.5745,65.8191,119.206,121.983,102.091,99.2547,70.6956,68.6625,102.61,107.618,89.6727,88.5294,40.428206,-86.914435,30.414805,-91.169552,7.0,,7.0,,9.0,,10.0,
2022-1345-1425,1345,1425,2022,3,7,W03,X07,3,7,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,USC,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,andy-enfield-1,Andy Enfield,3.0,4.0,1.0,2.0,0.0,0.0,183,117,145,26,7,26,7,224,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,50.0753012048193,35.4166666666667,66.5562913907285,11.2462006079027,41.6413373860182,33.6690647482014,71.2665406427221,8.28313253012048,31.9672131147541,34.5599204375932,52.8216704288939,50.0,0.0753425802604669,0.0945125858888697,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.4471,66.0539,106.564,110.464,96.9625,96.0198,40.428206,-86.914435,34.021058,-118.283858,7.0,,7.0,,9.0,22.0,10.0,22.0
2022-1345-1361,1345,1361,2022,3,8,W03,X08,3,8,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,San Diego St,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,brian-dutcher-1,Brian Dutcher,2.0,2.0,0.0,0.0,0.0,0.0,119,39,39,23,8,23,8,119,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,46.5928449744463,35.755258126195,69.4915254237288,14.3559488692232,43.0678466076696,30.3656597774245,67.2619047619048,8.26235093696763,30.8190925162051,38.2138517618469,49.7275204359673,51.033386327504,0.113847569391198,0.0873485661708327,66.5745,65.8191,119.206,121.983,102.091,99.2547,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,40.428206,-86.914435,32.77525,-117.071228,7.0,,7.0,,9.0,,10.0,
2022-1345-1166,1345,1166,2022,3,9,W03,X09,3,9,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Creighton,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,greg-mcdermott-1,Greg Mcdermott,6.0,9.0,1.0,1.0,0.0,0.0,275,136,267,22,11,22,11,424,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,53.9451114922813,30.6518723994452,72.8571428571429,10.5567606652205,43.52856109906,31.6690442225392,72.3404255319149,9.34819897084048,38.2087970323264,33.637236084453,51.0588235294118,44.7815533980583,0.0782203759660161,0.0994326813127323,66.5745,65.8191,119.206,121.983,102.091,99.2547,68.0849,66.9237,100.292,105.582,96.1478,92.1143,40.428206,-86.914435,41.265325,-95.947029,7.0,,7.0,,9.0,,10.0,
2022-1345-1274,1345,1274,2022,3,10,W03,X10,3,10,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Miami FL,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,jim-larranaga-1,Jim Larranaga,4.0,9.0,2.0,3.0,0.0,1.0,223,140,449,23,10,23,10,665,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,54.8360655737705,35.2855051244509,74.3169398907104,8.54402789886661,53.8796861377507,35.1677852348993,69.0987124463519,8.77049180327869,35.8906988964792,39.3763213530655,50.8791208791209,56.5909090909091,0.128379322877352,0.0787273896390729,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.5221,67.3101,110.368,114.757,104.983,102.132,40.428206,-86.914435,25.720406,-80.27645,7.0,,7.0,,9.0,,10.0,
2022-1345-1235,1345,1235,2022,3,11,W03,X11,3,11,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Iowa St,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,tj-otzelberger-1,Tj Otzelberger,0.0,2.0,0.0,0.0,0.0,0.0,20,12,75,20,12,20,12,119,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,50.8944543828265,32.1375186846039,68.389662027833,9.54235637779942,50.730282375852,29.6416938110749,71.9327731092437,11.2701252236136,37.4370453273643,37.4162096282754,60.0765306122449,52.3470839260313,0.124147638771908,0.106610054112679,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.2114,66.0992,98.0934,104.353,92.9036,90.4067,40.428206,-86.914435,42.026368,-93.648353,7.0,,7.0,,9.0,,10.0,
2022-1345-1350,1345,1350,2022,3,12,W03,X12,3,12,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Richmond,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,chris-mooney-1,Chris Mooney,2.0,2.0,1.0,1.0,0.0,0.0,310,243,255,22,12,22,12,328,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,52.2666666666667,33.7772397094431,72.1666666666667,6.25488663017983,50.1172791243159,34.2898134863702,71.677559912854,9.51111111111111,42.337262942081,35.2732793522267,58.2468281430219,48.2954545454545,0.116680441441003,0.0795155600931283,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.58,66.8701,105.773,109.513,100.415,99.9693,40.428206,-86.914435,37.577625,-77.538702,7.0,,7.0,,9.0,,10.0,
2022-1345-1355,1345,1355,2022,3,13,W03,X13,3,13,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,S Dakota St,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,eric-henderson-1,Eric Henderson,0.0,0.0,0.0,0.0,0.0,0.0,68,21,21,30,4,30,4,68,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,56.260162601626,44.1679626749611,76.0242792109256,6.29251700680272,50.5952380952381,35.2163461538462,74.0654205607477,7.07317073170732,34.3299519487453,41.4342629482072,47.3360655737705,43.6936936936937,0.0796288339053483,0.0657046662279103,66.5745,65.8191,119.206,121.983,102.091,99.2547,71.5227,69.4322,119.382,116.755,103.747,105.316,40.428206,-86.914435,44.31942,-96.783415,7.0,,7.0,,9.0,,10.0,
2022-1345-1159,1345,1159,2022,3,14,W03,X14,3,14,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Colgate,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,matt-langel-1,Matt Langel,2.0,2.0,0.0,0.0,0.0,0.0,176,164,164,23,11,23,11,176,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,52.7124773960217,40.1242236024845,69.2759295499022,9.34504792332268,48.1629392971246,33.6661911554922,67.0886075949367,8.67992766726944,42.1245421245421,35.8934971838198,62.0309050772627,53.6352800953516,0.0913979992755037,0.0958564382645526,66.5745,65.8191,119.206,121.983,102.091,99.2547,67.6928,67.2862,111.011,108.279,99.2826,104.06,40.428206,-86.914435,42.8188,-75.535,7.0,,7.0,,9.0,,10.0,
2022-1345-1240,1345,1240,2022,3,15,W03,X15,3,15,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,Jacksonville St,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,ray-harper-1,Ray Harper,1.0,3.0,0.0,0.0,0.0,0.0,119,75,139,21,10,21,10,208,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,51.8232044198895,38.2222222222222,68.3070866141732,9.18690601900739,47.4128827877508,32.5129533678756,77.4104683195592,8.28729281767956,42.7215189873418,44.9098312972659,53.9202200825309,53.1428571428571,0.0900501064520901,0.0972541149682573,66.5745,65.8191,119.206,121.983,102.091,99.2547,66.1608,65.1485,106.638,105.325,99.7107,103.076,40.428206,-86.914435,33.822128,-85.766644,7.0,,7.0,,9.0,,10.0,
2022-1345-1411,1345,1411,2022,3,16,W03,X16a,3,16,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,TX Southern,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,johnny-jones-2,Johnny Jones,1.0,4.0,0.0,0.0,0.0,0.0,75,51,285,18,12,18,12,370,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,49.2050209205021,31.6270566727605,67.1353251318102,13.3570792520036,45.2359750667854,29.5527156549521,65.5574043261231,6.44351464435146,31.4006888633754,35.7918810748999,42.7069645203679,47.1861471861472,0.0800047907060303,0.115456015330259,66.5745,65.8191,119.206,121.983,102.091,99.2547,69.3057,67.6989,99.3171,98.075,94.3069,99.4041,40.428206,-86.914435,29.722468,-95.361961,7.0,,7.0,,9.0,,10.0,
2022-1345-1394,1345,1394,2022,3,16,W03,X16b,3,16,W,X,R6CH,new_orleans,29.9667,-90.05,Purdue,TAM C. Christi,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,steve-lutz-1,Steve Lutz,0.0,0.0,0.0,0.0,0.0,0.0,23,11,11,23,11,23,11,23,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,47.2830494728305,31.5508021390374,75.0,5.1009564293305,50.4782146652497,31.4893617021277,75.4385964912281,9.89456609894566,31.2709030100334,42.8311057108141,53.4210526315789,53.8020086083214,0.113817752793393,0.091146736993083,66.5745,65.8191,119.206,121.983,102.091,99.2547,71.7318,68.9576,102.501,96.9772,98.6743,103.264,40.428206,-86.914435,27.718601,-97.331933,7.0,,7.0,,9.0,,10.0,
2022-1345-1112,1345,1112,2022,3,1,W03,Y01,1,3,W,Y,R6CH,new_orleans,29.9667,-90.05,Purdue,Arizona,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,tommy-lloyd-1,Tommy Lloyd,0.0,0.0,0.0,0.0,0.0,0.0,31,3,3,31,3,31,3,31,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,57.4944071588367,35.3887399463807,73.806275579809,13.4256055363322,41.9377162629758,32.6771653543307,66.9980119284294,7.08426547352722,35.7450886439866,34.5265065700045,65.4106280193237,46.7836257309942,0.0916012133143167,0.0928064924368735,66.5745,65.8191,119.206,121.983,102.091,99.2547,72.9192,72.2028,115.613,119.617,92.5195,92.4295,40.428206,-86.914435,32.232071,-110.950769,7.0,,7.0,,9.0,2.0,10.0,2.0
2022-1345-1437,1345,1437,2022,3,2,W03,Y02,2,3,W,Y,R6CH,new_orleans,29.9667,-90.05,Purdue,Villanova,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,jay-wright-1,Jay Wright,15.0,17.0,7.0,7.0,3.0,3.0,516,196,281,26,7,26,7,638,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,50.3489531405783,35.906432748538,82.3321554770318,7.17703349282297,48.2296650717703,31.0038119440915,74.5098039215686,10.8673978065803,46.0172228202368,42.9585152838428,49.0147783251232,50.0,0.0968756429474179,0.0728918672662611,66.5745,65.8191,119.206,121.983,102.091,99.2547,64.1915,62.5758,112.845,117.921,97.6798,93.8099,40.428206,-86.914435,40.039388,-75.345457,7.0,4.0,7.0,4.0,9.0,5.0,10.0,6.0
2022-1345-1397,1345,1397,2022,3,3,W03,Y03,3,3,W,Y,R6CH,new_orleans,29.9667,-90.05,Purdue,Tennessee,matt-painter-1,Matt Painter,12.0,13.0,5.0,5.0,0.0,0.0,382,190,195,27,6,27,6,407,rick-barnes-1,Rick Barnes,3.0,25.0,1.0,7.0,0.0,1.0,148,80,394,25,7,25,7,752,56.0592850915432,39.4594594594595,70.3918722786647,10.0,49.0598290598291,33.6217552533993,72.3970944309927,6.71316477768091,39.2156862745098,40.8792319353209,59.0374331550802,53.0732860520095,0.0688499139376076,0.0841498948126315,48.2189400521286,35.6041131105398,71.3787085514834,13.2768361581921,46.045197740113,31.4574314574315,70.3435804701627,7.99304952215465,40.33177812338,39.4871794871795,61.6586538461538,51.6265912305516,0.134178326598152,0.0959059851188131,66.5745,65.8191,119.206,121.983,102.091,99.2547,68.8708,67.3518,106.065,111.439,90.795,86.6545,40.428206,-86.914435,35.955093,-83.929696,7.0,17.0,7.0,18.0,9.0,8.0,10.0,5.0
